EduID,Name,Main Category,Phone1,Phone2,Phone3,Phone4,Phone5,Street Address,Locality,Pincode,City,Country,Mail,Website,Person to Contact,Working Hours,Services Offered,Details,Images URL,Keywords
38109,S S I Education,programming-languages-training-centres,0240 - 2472141, 0240 - 2338138,,,,,Osmanpura,431005,aurangabad,India,,,Shailesh Vyas,,"Business Intelligence & Analytics Training , Certification Courses Training , Computer Networking Training , Database Training , Engineering Design Training , Enterprise Training , Hardware Training , Microsoft Training , Multimedia & Design Training , Networking & Cisco Training , Operating System Training , Oracle Training , Programming Languages Training , Project Management Certification Training , Software Tools Training , Software Testing Training , Web Technologies Training , Six Sigma Certification Training , SAP Training , Red Hat Training , Cognos Certification Training , Database Management Training , Oracle BPM Training , Project Management Training , Basic Software Testing Training , Web Designing Training , Advanced Software Testing Training , C, C++ Training , Basic Networking Training , MS Office Training , Oracle ADF Training , MS Certification Training , Data Warehousing Training , Hyperion Training , MS BI SSIS Training , CCNP Certification Training , Embedded Systems Training , Oracle OAF Training , Synon Training , Advanced Networking Training , SAP ABAP Training , SAP APO Training , Linux Training , IBM AS/400 Training , Automation Testing Training , .Net Training , RHCE Training , Oracle Finance Training , Linux Embedded Systems Training , CCIE Certification Training , MS BI SSAS Training , MS BI SSRS Training , GIMS ACHNP Certification Training , Embedded C Training , ",,,"Autocad Training , Automation Testing Training , Base SAS Training , Basic Networking Training , Basic Software Testing Training , C, C++ Training , CAD & CAM Training , CCIE Certification Training , CCNA Certification Training , CCNP Certification Training , Civil CAD Training , Cognos Certification Training , Data Warehousing Training , Database Management Training , Electrical CAD Training , Embedded Applications Training , Embedded C Training , Embedded Controller Training , Embedded Database Training , Embedded Development Training , Embedded Hardware Training , Embedded Programming Training , Embedded QT Training , Embedded Systems Training , GIMS ACHNP Certification Training , Hyperion Training , IBM AS/400 Training , Java & J2EE Training , Linux Embedded Systems Training , Linux Training , Manual Testing Training , MCSE Certification Training , MicroStrategy Training , MS BI SSAS Training , MS BI SSIS Training , MS BI SSRS Training , MS Certification Training , MS CIT Training , MS Office Training , Multimedia & Animation Training , OBIEE Certification Training , OPM Training , Oracle 9i Training , Oracle ADF Training , Oracle AIA Training , Oracle Apps DBA Training , Oracle ASCP Training , Oracle BPM Training , Oracle Business Intelligence Training , Oracle Certification Training , Oracle Data Guard Training , Oracle Finance Training , Oracle OAF Training , Oracle OCA Training , Oracle OSB Training , Oracle OTM Training , Oracle PL Training , Oracle RAC Training , Oracle SQL Training , Oracle UCM Training , ORCAD Training , PMP Certification Training , Project Management Training , QlikView Designer Training , QlikView Developer Training , RHCE Training , RHCT Training , Rich Internet Applications Training , SAP ABAP Training , SAP APO Training , SAP BI Training , SAP BO Training , SAP BODS Training , SAP BPC Training , SAP BW Training , SAP CRM Training , SAP EHS Training , SAP EP Training , SAP ERP Training , SAP EWM Training , SAP FICO Training , SAP FSCM Training , SAP Functional Modules Training , SAP GTS Training , SAP HANA Training , SAP HR Training , SAP IS Banking Training , SAP IS Oil & Gas Training , SAP IS Retail Training , SAP IS Utilities Training , SAP MDM Training , SAP MM Training , SAP Netweaver Training , SAP PM Training , SAP PP Training , SAP Real Estate Training , SAP Technical Modules Training , SAP Testing Training , Six Sigma Black Belt Training , Six Sigma Green Belt Training , Sun Certification Training , Synon Training , Tableau Training , Technical Writing Training , TM1 Data Integrator Training , Value Stream Mapping Training , Web Designing Training , Websphere (Portal, MQ & MB) Training , "
38110,Sai Computer Peripherals,programming-languages-training-centres,0240 - 2346343,,,,,,Ajab Nagar,431001,aurangabad,India,,,Vaibhav R Ghugari,,"Business Intelligence & Analytics Training , Certification Courses Training , Computer Networking Training , Database Training , Engineering Design Training , Enterprise Training , Hardware Training , Microsoft Training , Multimedia & Design Training , Networking & Cisco Training , Operating System Training , Oracle Training , Programming Languages Training , Project Management Certification Training , Software Tools Training , Software Testing Training , Web Technologies Training , Six Sigma Certification Training , SAP Training , Red Hat Training , Cognos Certification Training , Database Management Training , Oracle BPM Training , Project Management Training , Basic Software Testing Training , Web Designing Training , Advanced Software Testing Training , C, C++ Training , Basic Networking Training , MS Office Training , Oracle ADF Training , MS Certification Training , Data Warehousing Training , Hyperion Training , MS BI SSIS Training , CCNP Certification Training , Embedded Systems Training , Oracle OAF Training , Synon Training , Advanced Networking Training , SAP ABAP Training , SAP APO Training , Linux Training , IBM AS/400 Training , Automation Testing Training , .Net Training , RHCE Training , Oracle Finance Training , Linux Embedded Systems Training , CCIE Certification Training , MS BI SSAS Training , MS BI SSRS Training , GIMS ACHNP Certification Training , Embedded C Training , ",,,"Autocad Training , Automation Testing Training , Base SAS Training , Basic Networking Training , Basic Software Testing Training , C, C++ Training , CAD & CAM Training , CCIE Certification Training , CCNA Certification Training , CCNP Certification Training , Civil CAD Training , Cognos Certification Training , Data Warehousing Training , Database Management Training , Electrical CAD Training , Embedded Applications Training , Embedded C Training , Embedded Controller Training , Embedded Database Training , Embedded Development Training , Embedded Hardware Training , Embedded Programming Training , Embedded QT Training , Embedded Systems Training , GIMS ACHNP Certification Training , Hyperion Training , IBM AS/400 Training , Java & J2EE Training , Linux Embedded Systems Training , Linux Training , Manual Testing Training , MCSE Certification Training , MicroStrategy Training , MS BI SSAS Training , MS BI SSIS Training , MS BI SSRS Training , MS Certification Training , MS CIT Training , MS Office Training , Multimedia & Animation Training , OBIEE Certification Training , OPM Training , Oracle 9i Training , Oracle ADF Training , Oracle AIA Training , Oracle Apps DBA Training , Oracle ASCP Training , Oracle BPM Training , Oracle Business Intelligence Training , Oracle Certification Training , Oracle Data Guard Training , Oracle Finance Training , Oracle OAF Training , Oracle OCA Training , Oracle OSB Training , Oracle OTM Training , Oracle PL Training , Oracle RAC Training , Oracle SQL Training , Oracle UCM Training , ORCAD Training , PMP Certification Training , Project Management Training , QlikView Designer Training , QlikView Developer Training , RHCE Training , RHCT Training , Rich Internet Applications Training , SAP ABAP Training , SAP APO Training , SAP BI Training , SAP BO Training , SAP BODS Training , SAP BPC Training , SAP BW Training , SAP CRM Training , SAP EHS Training , SAP EP Training , SAP ERP Training , SAP EWM Training , SAP FICO Training , SAP FSCM Training , SAP Functional Modules Training , SAP GTS Training , SAP HANA Training , SAP HR Training , SAP IS Banking Training , SAP IS Oil & Gas Training , SAP IS Retail Training , SAP IS Utilities Training , SAP MDM Training , SAP MM Training , SAP Netweaver Training , SAP PM Training , SAP PP Training , SAP Real Estate Training , SAP Technical Modules Training , SAP Testing Training , Six Sigma Black Belt Training , Six Sigma Green Belt Training , Sun Certification Training , Synon Training , Tableau Training , Technical Writing Training , TM1 Data Integrator Training , Value Stream Mapping Training , Web Designing Training , Websphere (Portal, MQ & MB) Training , "
38111,Dexterity Solutions,programming-languages-training-centres,0240 - 2322175, 9923888987, 9923747979,,,Basement,Khokadpura,431005,aurangabad,India,enquiry@dexterity.co.in,,Nikhil,,"Web Technologies Training , C, C++ Training , .Net Training , Java & J2EE Training , ",,,
38112,SVR Technologies,programming-languages-training-centres,9885022027, 8142040501,,,,,,,aurangabad,India,info@svrtechnologies.com,http://www.svrtechnologies.com,,,"Business Intelligence & Analytics Training , Certification Courses Training , Computer Networking Training , Database Training , Enterprise Training , MainFrame Training , Multimedia & Design Training , Operating System Training , Programming Languages Training , Web Technologies Training , SAP Training , Cognos Certification Training , IBM MainFrame Training , Web Designing Training , Hyperion Training , IBM AIX Certification Training , C Sharp (C#) Training , SAP ABAP Training , MS BI SSIS Training , MS BI SSAS Training , SharePoint Training , .Net Training , SAP APO Training , SAP BI Training , Java & J2EE Training , EJB Training , MS BI SSRS Training , OBIEE Certification Training , Java Script Training , Adobe Flex Training , Hibernate Computer Training , SAP BO Training , SAP BW Training , Shell Scripting Training , Oracle 10g DBA Training , Sun Certification Training , Adobe Photoshop Training , TM1 Data Integrator Training , SAP CRM Training , SAP EP Training , Websphere (Portal, MQ & MB) Training , SQL Server Training , Teradata Certification Training , Web Logic Training , PHP & MySQL Training , MicroStrategy Training , SAP ERP Training , SAP FICO Training , Tableau Training , SAP Functional Modules Training , SAP HR Training , QlikView Developer Training , Struts Training , Spring Training , Value Stream Mapping Training , ",,,"Cognos Certification Training , EJB Training , Hibernate Computer Training , Hyperion Training , IBM AIX Certification Training , IBM MainFrame Training , Java & J2EE Training , Java Script Training , JSP Training , Linux Administration Training , MicroStrategy Training , MS BI SSAS Training , MS BI SSIS Training , MS BI SSRS Training , OBIEE Certification Training , Oracle 10g DBA Training , PHP & MySQL Training , QlikView Designer Training , QlikView Developer Training , SAP ABAP Training , SAP APO Training , SAP BI Training , SAP BO Training , SAP BODS Training , SAP BPC Training , SAP BW Training , SAP CRM Training , SAP EHS Training , SAP EP Training , SAP ERP Training , SAP EWM Training , SAP FICO Training , SAP FSCM Training , SAP Functional Modules Training , SAP GTS Training , SAP HANA Training , SAP HR Training , SAP IS Banking Training , SAP IS Oil & Gas Training , SAP IS Retail Training , SAP IS Utilities Training , SAP MDM Training , SAP MM Training , SAP Netweaver Training , SAP PM Training , SAP PP Training , SAP Real Estate Training , SAP Technical Modules Training , SAP Testing Training , SharePoint Training , Shell Scripting Training , Spring Training , SQL Server Training , Struts Training , Sun Certification Training , Tableau Training , Teradata Certification Training , TM1 Data Integrator Training , Value Stream Mapping Training , WCF & WPF & WWF Training , Web 2.0 Training , Web Designing Training , Web Logic Training , Websphere (Portal, MQ & MB) Training , "
38113,CMS IT Services Pvt. Ltd,programming-languages-training-centres,0240 - 6621775, 0240 - 2403299509, 9819628726,,,,Pannalal Nagar,431005,aurangabad,India,vinaya.suvarna@cms.com,http://www.cmsinstitute.co.in,Vinay Suvarna,Monday - Saturday: 8:00 am - 8:00 pm,"Certification Courses Training , Computer Networking Training , Database Training , Microsoft Training , Mobile Development Training , Networking & Cisco Training , Operating System Training , Oracle Training , Programming Languages Training , Software Tools Training , Web Technologies Training , Cloud Computing Training , Red Hat Training , Database Management Training , Android Application Development Training , MS Exchange Training , Web Designing Training , Advanced C Programming Training , Red Hat Cloud Training , C, C++ Training , AJAX Training , MS Certification Training , Data Warehousing Training , MCSA Certification Training , ASP.Net Training , C Sharp (C#) Training , Linux Training , RHCE Training , .Net Training , DB2 Training , DBA Mainframe Training , MCITP Certification Training , VMWare/Virtualisation Training , EJB Training , RHCT Training , Oracle Certification Training , Java & J2EE Training , Java Script Training , MCSE Certification Training , Hibernate Computer Training , Oracle 10g DBA Training , Windows 2008 Server Certification Training , CCNA Certification Training , Oracle 9i Training , A+ Certification Training , MCTS Training , Oracle DBA Training , SQL Server Training , N+ Certification Training , Oracle OCA Training , Ruby on Rails Training , PHP & MySQL Training , Exchange Server Certification Training , Database Testing Training , ","The new CCNS V5 (CMS Certified Network Specialist) is a 6 month career program with an assured on-job training with stipend. There are more than 3600 on-job-training vacancies within CMS info systems. The students get hands on experience during the OJT. The OJT sites include 3I InfoTech, HCL Technologies, Kaizen IT Services, CMS Info Systems, Micro Sense, Wipro, InfoTech etc. The program covers syllabus on hardware, networking, remote infrastructure management, security & cloud. The official courseware is provided for Microsoft & Red Hat modules. The centres are offering early bird discount of Rs. 5000/- and free certification for MCTS & RHCSA. Contact us for further details.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/12-01-2016%2016-03-53-c18e58ca-8e7d-422e-958f-84b3c8ef7068.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/12-01-2016%2016-03-53-c18e58ca-8e7d-422e-958f-84b3c8ef7068.png , ","Android Application Development Training , Apache Tomcat Training , ASP.Net Training , C Sharp (C#) Training , C, C++ Training , CCNA Certification Training , CSS Training , Data Warehousing Training , Database Management Training , Database Testing Training , DB2 Training , DBA Mainframe Training , DHTML Training , EJB Training , Exchange Server Certification Training , Hibernate Computer Training , HTML Training , IT Infrastructure Library (ITIL) Training , Java & J2EE Training , Java Script Training , JDBC Training , JQuery Training , JSP Training , Linux Administration Training , Linux Training , MCITP Certification Training , MCSA Certification Training , MCSE Certification Training , MCTS Training , MS Access Training , MS Certification Training , MS Exchange Training , N+ Certification Training , Oracle 10g DBA Training , Oracle 11g DBA Training , Oracle 9i Training , Oracle Apps DBA Training , Oracle Certification Training , Oracle DBA Training , Oracle OCA Training , Oracle PL Training , Oracle SQL Training , PHP & MySQL Training , RDBMS Training , Red Hat Cloud Training , RHCE Training , RHCT Training , Rich Internet Applications Training , Ruby on Rails Training , Software Engineering with UML Training , SQL Server Training , VMWare/Virtualisation Training , WCF & WPF & WWF Training , Web 2.0 Training , Web Designing Training , Web Development Training , Windows 2008 Server Certification Training , XHTML Training , "
38114,Harsh Industries,programming-languages-training-centres,0240 - 6450888, 9422806244,,,,Shop #08,Harsool,431008,aurangabad,India,harsh.industries@gmail.com,,Sunitha Kawale,,"Enterprise Training , Multimedia & Design Training , Networking & Cisco Training , Programming Languages Training , Software Tools Training , Web Technologies Training , Cognos Certification Training , 2D Animation Training , 3D/2D Animation Services , C, C++ Training , MS Office Training , Hyperion Training , MS BI SSIS Training , CCNP Certification Training , 3D Studio Max Training , 3D Modelling Training , .Net Training , MS BI SSAS Training , MS BI SSRS Training , OBIEE Certification Training , TM1 Data Integrator Training , Websphere (Portal, MQ & MB) Training , MicroStrategy Training , Tableau Training , QlikView Developer Training , Value Stream Mapping Training , QlikView Designer Training , Base SAS Training , 3D Tracking Training , ",,,"3D/2D Animation Services , Base SAS Training , C, C++ Training , CCNP Certification Training , Cognos Certification Training , Hyperion Training , MicroStrategy Training , MS BI SSAS Training , MS BI SSIS Training , MS BI SSRS Training , MS Office Training , OBIEE Certification Training , QlikView Designer Training , QlikView Developer Training , Tableau Training , TM1 Data Integrator Training , Value Stream Mapping Training , Websphere (Portal, MQ & MB) Training , "
38115,Om Kreations,programming-languages-training-centres,0240 - 6453255, 9823806488,,,,"No. 22/A, 1st Floor, Deep Nagar",Usmanpura,431005,aurangabad,India,info@omkreations.co.in,http://www.omkreations.co.in,Jignesh Gorechaa,Monday - Saturday: 9:00 am - 8:00 pm,"Computer Networking Training , Database Training , Enterprise Training , Microsoft Training , Multimedia & Design Training , Oracle Training , Programming Languages Training , Software Tools Training , Web Technologies Training , Database Management Training , Web Designing Training , 2D Animation Training , Oracle BPM Training , Oracle ADF Training , 3D/2D Animation Services , MS Office Training , Basic Networking Training , MS Certification Training , C, C++ Training , Advanced Networking Training , 3D Studio Max Training , Oracle OAF Training , Oracle Finance Training , 3D Modelling Training , Microsoft Certified Applications Developer (MCAD) Training , .Net Training , Java & J2EE Training , Toon Boom Animation Training , Oracle Certification Training , Oracle UCM Training , Java Script Training , Oracle 9i Training , Adobe Illustrator Training , Adobe Photoshop Training , Oracle ASCP Training , VB Script Training , MS CIT Training , A+ Certification Training , N+ Certification Training , SQL Server Training , Oracle OCA Training , Autodesk MAYA Training , CorelDRAW Training , Oracle OTM Training , PHP & MySQL Training , Oracle PL Training , Diploma in Advertising Design , Oracle SQL Training , Academic Projects Training , Oracle OSB Training , Flash Action Effects Training , Graphic Designing Training , Oracle RAC Training , Oracle Data Guard Training , ","Since 2008, Om Kreations has been solutions provider for any need in Graphic Designing, Web Designing & Animation. Om Kreations gives 'Next Generation' courseware with Xplora Design School that enhances the effectiveness of a course. We are giving outstanding learning experience to students with 100% carrier satisfaction since many years.For us, doing business has never been limited to lighting up bottom lines or giving any idea with star mark but it is always to do the things with unorthodox thoughts and with endless creativity.We are a team of likeminded creators who are excited by the endless possibilities that multimedia can accomplish. We are proud of our creative abilities and experience to design and develop things that make your wish come true and organizations more productive. We expand our business by serving our clients better and expanding their business.We are honest and straightforward, quietly confident in our capabilities. But the most important thing of joy is nothing gives us more joy than the fact that we have contributed to our client's success and joy.  ",,"3D/2D Animation Services , A+ Certification Training , Academic Projects Training , Adobe Illustrator Training , Adobe Photoshop Training , Advanced Networking Training , Autodesk MAYA Training , Basic Networking Training , C, C++ Training , CorelDRAW Training , CSS Training , Database Management Training , Diploma in Advertising Design , Diploma Visual Effects (VFX) Training , Flash Action Effects Training , Graphic Designing Training , Java & J2EE Training , Java Script Training , JSP Training , Microsoft Certified Applications Developer (MCAD) Training , MS Certification Training , MS CIT Training , MS Office Training , Multimedia & Animation Training , N+ Certification Training , OPM Training , Oracle 9i Training , Oracle ADF Training , Oracle AIA Training , Oracle Apps DBA Training , Oracle ASCP Training , Oracle BPM Training , Oracle Business Intelligence Training , Oracle Certification Training , Oracle Data Guard Training , Oracle Finance Training , Oracle OAF Training , Oracle OCA Training , Oracle OSB Training , Oracle OTM Training , Oracle PL Training , Oracle RAC Training , Oracle SQL Training , Oracle UCM Training , PHP & MySQL Training , Sound Forge Training , SQL Server Training , Toon Boom Animation Training , VB Script Training , Web Designing Training , XHTML Training , "
38116,NIIT,programming-languages-training-centres,0240 - 2340531,,,,,2nd Floor,Osmanpura,431005,aurangabad,India,,http://www.niit.com,,", Monday - Saturday: 9 AM - 7 PM","Computer Networking Training , Engineering Design Training , Middleware Training , Networking & Cisco Training , Oracle Training , Programming Languages Training , Software Tools Training , Web Technologies Training , CCSP Certification Training , MS Exchange Training , MS Office Training , C, C++ Training , CCVP Certification Training , CCNP Certification Training , C Sharp (C#) Training , JBOSS Middleware Training , ASP.Net Training , .Net Training , CCIE Certification Training , Oracle Certification Training , Java & J2EE Training , Java Script Training , Juniper Certification Training , CCNA Certification Training , MCTS Training , A+ Certification Training , N+ Certification Training , CAD & CAM Training , PHP & MySQL Training , MATLAB Training , JSP Training , ",,,".Net Training , A+ Certification Training , ASP.Net Training , CCNP Certification Training , CCSP Certification Training , CCVP Certification Training , Java & J2EE Training , Java Script Training , JBOSS Middleware Training , JSP Training , Juniper Certification Training , MATLAB Training , MCTS Training , MS Exchange Training , MS Office Training , N+ Certification Training , Oracle Certification Training , PHP & MySQL Training , "
38117,Xplora Design Skool Marathwada - 1st ISO Certified Multimedia Co.,programming-languages-training-centres,02432 - 6453255, 9823806488,,,,"22/A, 1st Floor, Deepnagar,Daga Road",Jalna Road,431001,aurangabad,India,info@omkreations.co.in,,Jignesh,All days: 24 hours,"Computer Networking Training , Database Training , Enterprise Training , Microsoft Training , Multimedia & Design Training , Oracle Training , Programming Languages Training , Software Tools Training , Web Technologies Training , Database Management Training , Web Designing Training , 2D Animation Training , Oracle BPM Training , Oracle ADF Training , 3D/2D Animation Services , MS Office Training , Basic Networking Training , MS Certification Training , C, C++ Training , Advanced Networking Training , 3D Studio Max Training , Oracle OAF Training , Oracle Finance Training , 3D Modelling Training , Microsoft Certified Applications Developer (MCAD) Training , .Net Training , Java & J2EE Training , Toon Boom Animation Training , Oracle Certification Training , Oracle UCM Training , Java Script Training , Oracle 9i Training , Adobe Illustrator Training , Adobe Photoshop Training , Oracle ASCP Training , VB Script Training , MS CIT Training , A+ Certification Training , N+ Certification Training , SQL Server Training , Oracle OCA Training , Autodesk MAYA Training , CorelDRAW Training , Oracle OTM Training , PHP & MySQL Training , Oracle PL Training , Diploma in Advertising Design , Oracle SQL Training , Academic Projects Training , Oracle OSB Training , Flash Action Effects Training , Graphic Designing Training , Oracle RAC Training , Oracle Data Guard Training , ","Xplora Design Skool Marathwada - 1st ISO Certified Multimedia Co. has been solutions provider for any need in Graphic Designing, Web Designing & Animation. Om Kreations gives 'Next Generation' courseware with Xplora Design School that enhances the effectiveness of a course. We are giving outstanding learning experience to students with 100% carrier satisfaction since many years.
For us, doing business has never been limited to lighting up bottom lines or giving any idea with star mark but it is always to do the things with unorthodox thoughts and with endless creativity.
We are a team of likeminded creators who are excited by the endless possibilities that multimedia can accomplish. We are proud of our creative abilities and experience to design and develop things that make your wish come true and organizations more productive. We expand our business by serving our clients better and expanding their business.
We are honest and straightforward, quietly confident in our capabilities. But the most important thing of joy is nothing gives us more joy than the fact that we have contributed to our client's success and joy.  ",,"3D/2D Animation Services , A+ Certification Training , Academic Projects Training , Adobe Illustrator Training , Adobe Photoshop Training , Advanced Networking Training , Autodesk MAYA Training , Basic Networking Training , C, C++ Training , CorelDRAW Training , CSS Training , Database Management Training , Diploma in Advertising Design , Diploma Visual Effects (VFX) Training , Flash Action Effects Training , Graphic Designing Training , Java & J2EE Training , Java Script Training , JSP Training , Microsoft Certified Applications Developer (MCAD) Training , MS Certification Training , MS CIT Training , MS Office Training , Multimedia & Animation Training , N+ Certification Training , OPM Training , Oracle 9i Training , Oracle ADF Training , Oracle AIA Training , Oracle Apps DBA Training , Oracle ASCP Training , Oracle BPM Training , Oracle Business Intelligence Training , Oracle Certification Training , Oracle Data Guard Training , Oracle Finance Training , Oracle OAF Training , Oracle OCA Training , Oracle OSB Training , Oracle OTM Training , Oracle PL Training , Oracle RAC Training , Oracle SQL Training , Oracle UCM Training , PHP & MySQL Training , Sound Forge Training , SQL Server Training , Toon Boom Animation Training , VB Script Training , Web Designing Training , XHTML Training , "
38118,Abhis Academy,programming-languages-training-centres,8408866788,,,,,"Plot No. 219, 3rd Floor",Samarth Nagar,431005,aurangabad,India,abhisacademy@gmail.com,,Abhijit Lohade,Monday - Saturday: 9 AM - 8 PM,"Advanced C Programming Training , C, C++ Training , ",,,
38119,Greenfotech,programming-languages-training-centres,9225317203,,,,,,Shahnoorwadi,431005,aurangabad,India,greenfotech@mail.com,http://https://www.greenfotech.in,Samad Shaikh,Monday - Friday: 6 AM - 12 PM ( Lunch: 5 PM - 8 PM ),"Web Technologies Training , .Net Training , Java & J2EE Training , PHP & MySQL Training , ",,,
38120,Tulsi Institute of Computer Technology,programming-languages-training-centres,9637056252,,,,,Plot No. 30 ,Jatwada,431118,aurangabad,India,,,Madhukar,Monday - Saturday: 10 AM - 7 PM,"Networking & Cisco Training , Programming Languages Training , Software Testing Training , Web Technologies Training , SAP Training , Basic Software Testing Training , .Net Training , Java & J2EE Training , CCNA Certification Training , SAP ERP Training , SAP IS Oil & Gas Training , SAP IS Utilities Training , SAP FSCM Training , SAP BPC Training , SAP HANA Training , SAP Testing Training , SAP Technical Modules Training , SAP IS Banking Training , SAP Real Estate Training , SAP EWM Training , SAP EHS Training , SAP IS Retail Training , SAP GTS Training , SAP BODS Training , ",,,"SAP BPC Training , SAP EHS Training , SAP ERP Training , SAP EWM Training , SAP FSCM Training , SAP GTS Training , SAP HANA Training , SAP IS Banking Training , SAP IS Oil & Gas Training , SAP IS Retail Training , SAP IS Utilities Training , SAP Real Estate Training , SAP Technical Modules Training , SAP Testing Training , "
38121,New Horizons Computer Learning Centers,programming-languages-training-centres,8805054242,,,,,1st Floor,Station Road,431005,aurangabad,India,,http://www.newhorizons.com,,Monday - Saturday: 9.30 AM - 7 PM,"Networking & Cisco Training , Programming Languages Training , Database Management Training , Data Warehousing Training , C, C++ Training , Java & J2EE Training , CCNA Certification Training , Oracle DBA Training , ",,,
38122,Human Capital Management Pvt. Ltd.,programming-languages-training-centres,,,,,,Bansilal Nagar,midc,431001,aurangabad,India,sulekha@humancapital.in,,Srinivas,Monday - Sunday: 9 AM - 6 PM,"Advanced C Programming Training , C, C++ Training , C Sharp (C#) Training , Java & J2EE Training , Perl Programming Training , Shell Scripting Training , VB Script Training , Basic Language Training , Python Programming Training , Advanced Visual Basic Training , ","The value of human resources contribution for any productive work depends on the deployable skills and competencies for creating wealth for the organization in terms of sellable products and services. The skills and competencies of any person are developed and accumulated as capital over a period of time by means of education, training, development and employment in the specified work. The research has clearly shown that the productivity and performance of human resources will increase with increase in human capital, so the growth in the employability, remuneration and employment rate in the country. Human capital management is a strategic activity for the well being of any organization and the society at large, and is the fulfilling reason for setting up an organization in the name ""HumanCapital"" for its systematic development and management.  ",,"Java & J2EE Training , Perl Programming Training , Python Programming Training , Shell Scripting Training , VB Script Training , "
